"","R0.1.1","R0.2.1","R0.3.1","R0.5.1","R0.6.1","R0.7.1","R0.8.1","R0.9.1","R0.10.1","PR.2.1","PR.3.1","PR.4.1","PR.5.1","PR.7.1","PR.8.1","PR.9.1","PR.10.1","ER.1.1","ER.5.1","ER.6.1","ER.7.1","ER.10.1"
"ZFP36L2",0.491961152,0.042697658,0.157991418,0.48313094,0.237385284,0.194107832,-0.051374922,0.074874504,0.84629911,0.117786789,-0.678202256,0.554202547,-0.629818967,0.656430177,-0.862534339,0.383312477,0.452434059,0.91140194,0.47583707,-0.576491454,-0.388366132,-0.539457526
"PAN3",0.264049112,0.407147572,0.348775614,-0.079798938,0.095652599,0.192635752,-0.702316068,0.323089652,-0.23647851,-0.358413068,-0.320791267,0.571229096,-0.068142842,0.233648979,0.527184358,-0.166718349,0.162304693,-0.244773743,0.271415501,0.284660791,0.37252053,-0.496145824
"CARHSP1",0.194669189,-1.439006091,0.878641692,-0.033723688,0.334710437,-0.177794738,0.140768316,-0.456101979,-0.314528966,-0.290062841,0.51834125,-0.584833275,0.041187668,-0.739736581,2.469535918,0.060387882,-0.552208899,-0.218534128,-0.026538555,1.013546152,-0.314763162,0.488931837
"RBMS1",0.162709828,-0.630457581,0.190752516,0.620652192,0.582233304,-0.633720089,0.295817723,-0.549384038,0.183101481,-0.163913995,-0.064510302,-0.199508258,0.02432906,-0.087246541,0.397236929,0.060528746,-0.566414715,0.308924554,0.079673652,-0.060520326,0.106445444,0.268324321
"MSI2",-0.163746426,0.235440385,0.16749034,0.761543608,0.750825563,-0.173328379,-0.005470118,0.231348713,-0.905683915,1.156745643,-0.879162128,-0.281449945,0.434104444,-0.244293849,-0.685124869,-0.257196157,-0.410037801,-0.785822823,1.060811333,-0.551031896,0.250396934,-0.210182305
"LARP1",0.55014238,0.533546022,-0.128333671,0.179285096,-0.069228196,0.3545521,-0.164678134,0.065098833,0.453146373,0.314795834,-0.544274164,-0.082000764,-0.11033211,0.176978622,-0.076311222,-0.308701291,-0.564182525,-0.663654287,0.350111509,-0.403240776,0.650189086,-0.52359363
"RBM45",0.189655755,0.365407988,0.242614897,0.172606553,0.561965322,-0.204415778,-0.011912069,0.022934581,0.405000903,0.937582568,0.234192062,0.302554716,0.067410956,-0.951614804,-0.283488969,0.399738228,0.167420098,0.167829182,0.646708091,0.190240091,0.022787302,0.598723274
"RBPMS",0.14073108,-0.573928774,-0.370109389,-0.323087894,-1.262615178,0.87788217,-0.322741515,-1.478881868,0.383914396,-0.704329754,-1.761953682,-0.198781604,0.175037477,0.329171728,0.531321625,-0.858282748,0.525976037,1.491448185,-0.117582993,0.079040631,-0.899074089,-0.237356096
"ZC3H18",-0.400377794,-0.150808493,0.243605823,0.366246898,0.593903678,-0.146446636,0.184820831,-0.193878656,0.291464999,0.286773641,-0.937976011,0.603890484,-0.14452563,0.522647846,-0.451428366,0.101238597,-0.087264577,-0.128313373,0.510281913,0.207162706,0.159165701,0.032764251
"SYNJ1",-0.906536796,-0.872341736,-0.292705242,-0.728515167,-0.305605014,-0.225418008,-0.136476813,-0.292435416,-0.276785913,-0.67543302,0.734357169,0.246317002,-0.490804052,0.388369074,-0.124019883,-0.435589622,0.332430133,0.090494293,-0.625279399,0.22862531,-0.313219992,0.10240794
"U2AF1",0.251971913,0.001939134,0.815811945,0.514095105,0.872060734,-0.383877455,0.040694547,0.01700394,0.05365261,0.059993676,-0.350668143,0.817503777,-0.625949304,-0.311086136,0.408464618,-0.131912828,-0.103782045,0.468414859,0.978917544,0.313870405,0.06386033,-0.581052673
"SAFB",0.806341137,0.074965069,0.457301319,1.103113091,1.225609791,0.059340386,0.198124399,-0.031160816,0.217044471,0.584085554,-1.175007051,0.658561399,-0.610719171,-0.442870858,-0.787567493,-0.003277783,-0.165627703,0.051221497,0.867440068,-0.079035152,0.068667498,-0.344068034
"CPSF4",-0.410818017,-0.347221791,-0.656762572,0.195541323,-0.219428648,-0.661694931,1.841853698,-0.379878422,-0.278890567,-0.111934522,-0.100700861,-0.003123093,-1.109231582,-0.862151399,0.656596511,-0.046652748,0.107359659,-0.21335214,0.990085319,0.311565632,-0.258942303,-0.178011665
"LARP4",0.16457005,-0.36364092,0.830899284,-0.178986173,0.405610385,0.222608538,-0.946760253,0.277707942,0.769158888,-0.127495563,-0.324053826,-0.242162265,0.181800151,-0.171620988,0.373876916,1.299005879,-0.02175321,-0.082839883,0.884030031,-0.167445609,1.656872888,-0.289722667
"RAVER1",-0.29129458,0.200747644,0.279795804,0.858868028,0.096138398,-0.032061068,0.406955435,-0.131457758,0.075749327,0.744889787,-0.048722464,0.488325768,-0.177495304,0.622108562,0.272371063,0.786702339,0.103756355,0.012963284,-0.019036107,-0.007183717,0.78989335,0.084249176
"FUBP1",-0.32078432,0.943609175,1.035136838,-0.213067471,0.680308171,-0.27566186,-0.265402152,-0.09018886,-0.108573979,-0.006168144,-0.314143172,0.215967375,0.11467604,-0.087366969,-0.005532477,-0.43093842,-0.497171605,0.817856528,1.383448276,0.53154644,0.499286521,-0.443431866
"RBM15",0.464760537,0.216746405,0.532258543,0.568448328,0.504107345,0.098748866,0.053405053,0.153963249,0.390836926,0.377561068,-0.234636507,0.45905084,-0.354842206,-0.096930955,0.224476049,-0.067638924,-0.280759516,0.2217949,0.947914635,-0.089920765,0.131185434,-0.190756526
"DHX57",0.328892219,0.124645974,0.967875237,1.219107881,0.917668771,-0.234549837,0.443232431,-0.364779272,-0.194501135,0.337571521,-0.125031358,0.214795023,-0.226651613,0.110993037,-0.220869504,0.185731602,-0.098708662,-0.318214024,0.771954013,-0.199575415,1.082084001,0.044737756
"RBM47",0.137259713,0.247220644,-0.031169225,-1.034638336,0.173503226,0.470111786,-0.682213335,-0.484069136,-0.033337125,0.524042153,0.606225811,-0.408151316,0.449891473,0.32130881,0.787893478,0.377642517,-1.122107258,-0.23340679,-0.09301031,-0.190017155,0.867025359,-0.408642867
"LSM6",0.678427717,0.468118065,0.794738275,0.668419739,0.654200215,0.868268121,0.630868981,0.226944405,0.326192236,0.614360879,-0.030171243,0.932662497,0.54895011,0.476353058,0.065413569,-0.69462814,-0.708587501,0.268970741,0.601708176,0.986157422,0.244706438,0.245081682
"TRA2A",0.456329977,-0.189244772,-0.134974353,0.367278334,0.992420151,0.408451828,0.088575714,-0.299862576,0.072661617,0.538829084,-0.186811337,0.064549742,-0.327013605,0.327678997,-0.039675866,-0.47541284,-0.068305672,0.434144701,0.51913458,-0.25440259,1.052540938,-0.418467182
"HNRNPK",0.384539592,0.50529763,0.423884709,0.465933158,0.974825184,-0.059255943,0.180841336,0.234406693,0.33603478,0.608284608,-0.561165223,0.111957761,-0.160536383,-0.038668826,-0.247349807,0.160379869,0.101732199,0.125577847,0.861140534,0.37495843,0.105080961,-0.038755708
"SNRPD1",0.330461569,0.795619827,0.023221327,0.292079878,0.868210071,0.471538297,0.081603201,0.185175826,-0.01175953,0.518960592,0.773624512,0.093699014,0.124298393,0.124280056,-0.014655702,-0.184893924,0.117477353,0.030150913,1.226651907,0.444968648,0.259138891,-0.183284904
"SF1",0.189813485,0.579023205,0.189577828,0.142458133,0.290733156,-0.025375185,0.218124579,0.152726784,0.259156143,0.092715636,-0.112521307,-0.114710573,-0.003238138,0.155582127,-0.296304476,-0.192837948,-0.12307878,0.055587196,0.802775747,0.267242518,0.071192376,-0.33702613
"HNRNPH1",-0.101103315,0.676733454,0.653746479,0.596237735,0.969833228,-0.041793581,0.342359655,0.101121553,0.174628028,0.214249862,-0.001311299,0.378718672,-0.174488212,-0.510505379,0.085450013,0.469730078,0.076576666,0.01385151,0.815650673,0.213731875,0.176651954,-0.028413624
"PCBP1",-0.064029194,-0.195085624,0.460213766,0.539317746,0.93236237,0.300179587,0.270020322,0.159667431,0.084561675,-0.076129997,0.271470493,0.288098683,-0.301293345,-0.246879788,0.023496687,0.029964103,-0.172477355,-0.373404291,0.525808781,-0.047044293,0.28231872,-0.14807735
"HNRNPF",0.724035213,0.396341218,-0.046923571,0.318998373,0.75264949,0.433042214,-0.124247815,0.353906048,0.161950018,0.675522057,-0.064437425,0.128755627,-0.310915266,0.070091596,0.203149987,-0.259604137,-0.260486103,0.621841994,0.828165109,0.689528627,0.229352607,-0.318548853
"HNRNPA3",-0.248674255,0.250729478,0.833802978,0.951711715,0.968701888,0.00125653,0.180280537,0.446976525,0.227372746,0.444035951,-0.29078692,0.421575906,0.432179028,0.186176343,0.150219649,-0.262085411,-0.452163784,0.035762764,0.942543589,-0.016066073,0.406115102,-0.417873412
"LSM3",-0.036312793,0.866616672,0.651123389,1.069711821,0.586129153,0.737917526,0.814882387,0.403131037,-0.073465514,0.323311842,-0.464280612,0.635927002,0.141358101,0.44813551,0.187719489,-0.177931389,0.243693037,0.857159525,0.46272063,1.065278547,0.512261365,0.069887422
"TAF15",0.221425484,0.35500071,-0.996817902,0.358334724,1.084843326,-0.244994921,-0.706046526,0.181513941,-0.058991105,1.346293142,-1.064734498,0.180216669,-0.474388827,0.239287937,-0.300780865,-0.235453041,0.28165893,0.236234335,0.465095145,0.396193841,0.939549176,0.05481805
"RBM4B",-0.256976184,-0.525298065,-0.436982428,-0.238230936,-0.379265343,-0.721351839,0.181916706,-0.311767734,-0.425718656,0.275366698,-0.319805464,-0.363156539,-0.409614865,-0.004225235,0.495740569,0.317647713,-0.036432443,-0.527297876,0.143039707,-0.175547346,-0.11299255,0.284404956
"RBM4",0.402722832,0.731443767,0.513546489,0.674406651,1.248595738,-0.111291644,0.261209404,0.367960262,0.40673732,0.235896954,-0.570650693,0.153164324,-0.220865156,0.078562411,-0.090183771,0.054497612,-0.086455033,0.151635527,1.01987258,-0.150837634,0.566979317,-0.431874853
"LARP7",0.34040837,0.68042664,0.652928651,1.079672186,0.664674557,-0.304823547,-0.043912402,0.529087119,-0.298369435,0.27930193,-0.91019013,0.184004591,-0.474221465,0.050849601,-0.396421435,0.084494158,-0.489823007,-0.191875,0.342898744,-0.296999388,-0.18356351,-0.226214746
"LSM1",0.125738882,0.178075469,0.765854558,-0.078634398,0.710157316,0.791294491,0.509263842,-0.227327103,0.527443773,0.254683708,-0.042468745,0.044341114,0.371176759,-0.016600857,1.11354103,0.151463969,0.36919694,-0.151433573,0.406451309,0.834771802,-0.228489239,0.154371784
"CSTF2T",-0.186862478,-0.027555713,0.167628547,0.841998607,1.36021207,-0.183039552,0.121625816,0.011986343,0.042388935,0.483687443,-0.264342186,0.067828024,-0.417129166,-0.125803608,-0.412237257,0.091303353,0.306234822,0.087336665,0.119286892,0.035311031,-0.118589818,0.023263282
"HNRNPA0",0.861661665,0.438753723,0.240096651,0.899674547,1.414158498,-0.320998943,0.486313926,0.082492058,0.325868023,0.491700372,-0.447153808,0.250218759,-0.085808241,-0.279972944,0.432285571,-0.056044082,-0.320890214,-0.021533554,0.851502652,-0.926339144,0.054169461,-0.5764413
"SAMD4B",0.073197343,0.00943899,-0.113259321,-0.120109325,0.626983071,-0.209832666,0.383719673,0.037167731,0.202375857,0.108729963,-0.570727165,-0.899802417,0.484874119,0.094301891,-0.42697411,0.286735559,0.371426746,0.324862072,0.222743663,0.040649771,0.0311182,0.414296769
"RBM15B",0.536410173,0.675923221,-0.288014103,0.394148888,1.025371541,0.355643167,0.36487301,-0.178466576,0.267048071,0.252222572,-0.438114801,-0.308283767,-0.002893604,-0.807136513,-0.013859191,-0.054964744,0.08304119,0.659627943,0.851890688,-0.51315634,0.19672846,-0.22666563
"PUF60",0.712723989,0.978470818,0.426555199,0.568666573,0.585358213,0.797533555,-0.042684136,0.817734887,0.547277525,0.316359805,-0.398298987,0.431424531,0.139115155,-0.06528171,-0.262041963,-0.113710865,-0.244653604,0.372149362,0.666336028,-0.000842293,0.21998367,-0.524676772
"MEX3D",-0.343867144,-0.377178006,-0.246649243,0.020999247,0.079436105,-0.07405931,0.617921761,-0.58530035,0.407434683,0.335683609,-0.147994139,-0.729006048,-0.324139309,-0.84826069,-0.09924081,0.239961578,0.425151878,-0.214343697,0.581109886,-0.468293029,-0.036808445,0.35586052
"TDRKH",-0.987309174,0.622620565,0.5878511,0.704300655,0.37496724,0.403239067,-0.875851922,0.017576354,0.220530815,-0.210810738,-0.106742273,0.56968624,0.101722004,-0.25438307,0.437058328,-0.291152343,-0.705958559,-0.525468462,-0.876538755,0.218670294,0.702155329,0.160871881
"RBM10",0.313393602,0.627941212,0.834519734,0.396950612,0.413177462,0.123698732,0.02189289,0.231805899,0.133193152,0.545374767,-0.763521457,0.554897236,-0.336727827,0.202468434,-0.215417506,-0.116073638,-0.148263595,0.350418783,0.795088349,-0.296539533,0.29155848,-0.367899476
"LENG9",-0.504812329,-0.248845045,-0.730500335,-0.663465997,-0.364934829,0.048775944,-1.017139339,-0.330526526,0.16398962,1.183384745,-0.060720187,-0.274269825,-0.265155366,-1.151691169,-0.655888809,-7e-05,1.044956589,-0.437660878,-1.209710135,-0.307525345,-1.011511369,0.123893675
"EWSR1",-0.056268367,0.425499334,-0.035632341,0.208872744,0.069810205,-0.307385363,-0.664183006,-0.130817353,-0.230569585,0.481268865,-0.464950379,0.01158262,0.246966484,-0.708439609,0.202598733,0.036118318,0.007739722,-0.208910726,0.773607487,0.516066956,0.277988046,-0.444655005
"RBM12B",0.44978068,0.691336726,0.469969009,0.660395864,0.762241455,0.107578473,0.243569744,0.183928786,0.438367628,0.498562405,-0.192142249,0.04749371,0.150875065,-0.505067529,0.26469234,0.042141778,-0.421982131,0.545376608,1.169690522,0.004374108,0.469620227,-0.403079696
"RBM33",0.499268776,0.332844516,0.650978511,0.631772971,0.836938755,-0.05527019,0.002097905,0.110674059,-0.287798509,-0.054837914,-0.344805508,0.013552246,-0.447456453,0.055231674,0.109643908,-0.309351037,-0.387254403,-0.078365567,0.659459939,-0.234649664,-0.166474024,-0.132386378
"ZFP36L1",0.258896158,-0.220704148,-0.485135503,-0.296255618,0.960698361,-0.510397641,-0.209574416,-0.899403045,-0.027686356,-0.017728256,-0.125464124,-0.751019642,-0.112843774,-0.237190759,0.32175305,0.870004026,0.606033065,0.871052231,-0.200046409,0.05547475,-0.990615941,0.614848139
"YTHDF3",0.702563231,-0.003462028,0.409673299,0.041945174,0.196287373,0.426042682,-0.132609557,-0.126341756,0.562128016,0.074152882,0.017912293,0.136718677,0.031385602,0.406109671,0.136485975,0.66819227,0.26632473,-0.321723215,0.435266201,-0.216613906,0.690860225,-0.131644496
"ZC3H6",-0.417301362,0.330279356,0.121965,-0.787751505,-0.30676796,0.905778497,-0.07069399,-0.116688962,-0.13865874,0.715927629,-0.347395405,0.801597817,0.668353697,-0.054375557,-0.68274263,-0.538551207,-0.2494727,-0.21582969,-0.255357542,-0.83394337,-1.003825929,1.777443224
"RBM34",0.255598056,0.09113089,0.917405631,0.669228688,0.656798914,-0.342557698,-0.165946033,-0.453343817,0.478712041,0.355740473,-0.417671214,1.2042883,-0.311283875,-0.576115569,0.243565882,-0.289818286,-0.696856352,-0.165557971,0.520461462,0.001062222,0.31779402,-0.120776081
"RRP7A",0.80570826,0.232017692,0.355949572,0.899062781,0.667655278,0.00595782,-0.003068528,-0.03424808,-0.093744409,0.847873916,-0.075022644,0.544778308,-0.343599363,-0.068011782,-0.382817563,-0.821493429,-0.155765706,-0.184257625,0.310275171,-0.311082843,0.775321137,-0.291640395
"PCBP2",-0.005376025,-0.558437928,0.289271718,-0.11812073,0.304193285,-0.143778841,0.366539736,-0.446268846,-0.409153069,-0.298542477,-0.138586714,0.482356905,-0.303017873,-0.586828731,0.883427315,0.244160155,0.142562708,-0.322549514,0.581366192,-0.284187354,0.298810188,0.135709283
"ZGPAT",1.058148406,0.640422116,0.119382955,0.076931954,0.946327906,-0.162929339,0.196077682,0.320062582,0.843593986,-0.354518048,-0.463764847,0.103931849,-0.172576811,0.448231545,0.243556743,0.4661299,0.4389942,0.318896655,0.570099948,0.096753713,0.043958104,0.008118183
"HNRNPAB",0.182182769,0.96494189,0.015156453,0.088295723,0.466380547,1.189716031,-0.165385991,0.870017289,0.774102677,0.517273262,-0.329366411,0.144396492,-0.40533245,0.230821608,-0.265692491,-0.331214576,-0.630450454,0.467576067,0.690410831,1.189683526,1.323660838,-0.523103588
"NOL8",0.677553464,0.50834786,0.312631438,0.368677729,0.487579244,-0.362402622,0.085011368,-0.02506216,-0.080130507,0.954682866,-0.648522286,-0.00054358,-0.159137738,-0.27610762,-0.595907589,-0.299240862,-0.233176745,-0.205892372,0.323783748,-0.210723704,-0.220316282,-0.282571995
"HELZ",-0.214801616,0.09037296,0.119467125,-0.024035763,0.123837784,-0.576627128,0.20407593,-0.400390289,-0.317231857,-0.146795552,0.200024898,-0.552652471,-0.031464287,0.739446119,0.564267908,0.974475956,0.397772052,-0.010294885,-0.181180692,-0.132718723,0.289520305,-0.03946621
"YTHDF2",0.401716461,0.376788402,0.52532751,0.497836644,1.144226238,-0.336667584,0.112832187,0.379915937,0.66410338,0.023516651,-1.167273857,0.206290261,-0.383430262,0.111305352,0.362205831,0.476601775,-0.258484073,-0.119402283,1.018073375,-0.578886719,0.584272982,0.072469414
