"","R0.1.1","R0.2.1","R0.3.1","R0.5.1","R0.6.1","R0.7.1","R0.8.1","R0.9.1","R0.10.1","PR.2.1","PR.3.1","PR.4.1","PR.5.1","PR.7.1","PR.8.1","PR.9.1","PR.10.1","ER.1.1","ER.5.1","ER.6.1","ER.7.1","ER.10.1"
"MKRN2",6.52102740708896,6.44251730727119,4.96632574085019,6.19603993449812,5.86709578964118,5.28217708140223,5.76997396514579,6.00515242072338,6.72471980512983,5.87517002510944,6.08863768568864,5.72646049393886,5.53811046980507,6.44557941275139,4.95897700894714,5.39292012337305,5.5684839678375,6.7898494902002,5.65194299808903,5.80464238165869,6.05847091386672,6.07619889696525
"RBM7",4.27632054223118,4.38660376832553,4.57075905326168,4.44402451356223,2.19540103452904,3.83413167607715,2.86151853861418,3.80223899865078,4.37451033705027,4.31271802138019,5.94978270470485,4.08957851301502,4.27291024686513,4.51808451110699,5.1555753781194,3.90838667863488,4.43033004867496,4.5772845159463,4.32093625484453,3.879645364696,4.36272615838165,4.19285844647708
"RBMS2",5.50767380994882,5.64696598779189,5.27865949599979,5.78317056799506,5.77763199784057,5.99918185409545,6.40540804965504,5.3671657352322,6.12062684728094,5.78866116207836,5.61397799598349,6.28174289103722,6.03610296028308,5.76511848490044,6.54174375890793,5.56411097573689,5.73758678158217,5.97594976832774,5.30795470898464,5.4810948416745,5.21768938261705,6.28283761787919
"MBNL3",4.45269984984045,4.4838313674664,3.82455071154717,4.77582125430517,4.46905816549973,3.66576091731101,4.1560560796361,4.95192474529892,5.84219597517665,4.75815323005822,3.1756344762369,5.12084741541271,4.37738584555253,4.03843740948113,3.56018246945003,3.9646924645758,4.37451033705027,4.5586460880316,5.83716989174636,4.17322286243606,3.58654292258286,4.48214305695975
"SNRPA",5.48140791952361,6.41100480411682,5.92308034165116,5.47452669982351,5.02137518291406,5.02170217664574,4.7071231166504,5.13540859256554,5.11798854323188,4.82107145729763,5.16027520326939,4.29036464928695,4.83034183347463,4.58615889825562,5.93493525833938,5.6697313756169,6.74500110239305,6.17889439720328,6.18540256399301,5.37308737762658,5.60916025097311,5.10510673119664
"SYNJ2",5.63187970802388,5.15048998317218,5.4059017646812,5.50547805474721,5.38408170766958,5.25705142896034,4.47358081246918,5.67423776414262,5.24924238264883,5.6959186012118,5.53342238710966,5.81686470904474,6.46802494043565,5.37965038939784,6.07275069545511,6.22322333164193,6.08266622063134,5.73315145234395,5.67040322832669,5.72078496152221,6.53583240811413,6.50857993014882
"TNRC6C",6.23768440465544,5.84187148617623,5.05252472173105,5.69463964913144,7.24847651591775,5.41713127449631,5.84252585151815,5.41091328823676,5.99271466338522,6.77705182578837,5.18636018655299,6.45824242809465,5.56191304906644,6.5018391272704,5.02137518291406,5.67359188013081,5.39552840666741,5.37808490689648,5.7902710710549,5.9319120247991,6.69588782439231,6.162069880252
"DDX43",2.8489047369847,1.01596849721752,3.25933316832628,0.663815606045691,3.44057005754527,2.52108636759916,1.41391529749492,0.745435490197215,0.589887416711147,1.8064452077491,1.87849679337187,1.05086249838605,0.589887416711147,0.110346216950624,0.57166089080204,2.11733323348884,0.743531999175964,1.67932816030215,1.53735560550758,1.36696926588481,1.51809211256833,3.55607963817547
"PUM3",6.50109800742439,5.92376646474381,6.26067903908332,5.80464238165869,6.91811529284197,6.6568356565955,5.34539556629536,6.42196915691799,6.11212990495172,5.45975422592191,5.34000809357877,5.91479335094085,5.76582511996069,5.27075201685285,5.86405959916275,5.93064064898748,6.23662567476523,6.33450688888428,6.37899956334482,6.18261634560622,6.28402773275441,5.49596901555473
"CNOT4",5.87027309094629,5.67107679205426,5.91671515698057,6.40831413813912,6.59177985877989,6.63356637822644,6.02381957449676,6.58461140702343,6.31466927435997,6.4277919202927,6.35410067620735,6.5018391272704,6.26137328425211,6.53472849529937,5.11518561828038,5.61844099379947,5.80165471386509,5.78093264361929,6.17033343648736,5.90594489280516,5.94271588142067,6.21609294156493
"YTHDC1",7.52709430732854,7.92885683931456,7.21346889129101,7.42991020998431,7.42467921063014,7.28251030443643,7.40076026400673,7.20642444661602,7.03425870301056,7.34510164500517,7.49779999793732,7.23327442082652,7.34510164500517,7.31510999289015,7.95564675679625,7.20279306149453,7.11258356667694,7.4913458286226,7.46223341381373,7.16505895805028,6.99282349548207,7.03369593264526
"PPIE",3.6281228519624,4.3859051541824,3.75192468892051,5.29499761803131,3.25566796754038,3.83123233072455,3.41639612602969,3.71261875222986,3.34490822507399,4.28392334538994,4.86069515600098,4.33337088424511,3.77199881897294,4.23363494741599,4.04738682601953,4.51013116266988,4.21525181666573,4.71964661965797,4.04508040740745,4.28681004329579,3.8848826099326,4.76070434327985
"CHERP",6.38608734104528,6.32783702340405,6.243386771967,6.36596840266084,5.34128632092094,4.90252535641476,5.67706005967291,5.52454286486709,5.6178285583057,5.06682106112062,5.4535065799785,5.3264053705169,4.59897759007229,5.82043051521666,6.02613685508262,6.50499991077472,5.5988764301921,5.083922211277,8.70205485416285,4.87963539680855,6.56009480734113,4.93263130387892
"RBM22",5.70237277599704,5.78634394480424,5.43577338633114,5.73381468792073,5.35315150527521,5.48302892240301,5.85399186730103,5.91871994084936,5.65866659266747,5.37185329196668,5.64094010014246,5.84087864564205,5.27518487586746,5.53780424858344,5.69399196870793,5.01468851191557,5.59443827166931,4.83722186763977,5.32576452579986,6.17307578403934,5.65353725154528,5.03431559546434
"KHSRP",6.89331974371562,5.69911916223898,5.93753723490537,7.54449027321879,5.61713826855502,7.20395570353482,6.58329937376196,7.19380835734531,6.09594642820255,6.13161954566998,6.17135404799942,6.26893274821262,6.29105501272288,6.31755440761921,6.07035550817062,5.95010273440711,6.31167869880982,5.90287217435094,6.00578225145086,6.30948467093142,6.60079344123358,6.21315812436301
"FUS",8.04590169894839,7.65919077861375,8.70428420677415,8.71325685492803,8.37066479118885,10.1206209577883,9.86245479801522,9.04521641647198,8.0101121807188,9.11686225203085,8.46924334327355,9.05841825869488,8.92024304468421,9.02898915479378,8.14182923986369,8.1913812113743,8.54679065474013,8.6501272585879,8.22986726741779,8.29847122803467,7.59343683902183,9.25529787389387
"RBM41",5.49752421817204,5.33814531837229,5.08230695966882,5.24863156885969,4.53455505504801,5.67293732586573,5.07727897094616,4.70541120018675,4.82358002851098,5.00199075030153,4.91716818151057,5.13978826187975,4.65645685180849,5.2296955062513,5.23742873360452,5.4281538431281,5.11331446229751,5.33179391276102,5.63347190455312,5.88198277753853,5.72995666750853,5.19153902575356
"PCBP4",4.38191990943677,5.40115408077684,4.07543180177265,4.19430993202175,4.35279540317831,5.35570730535663,4.56438268655549,4.89990261848083,5.13856437057267,4.35989267446696,3.65874510769067,4.57827439592871,4.52837419224767,3.53341259537103,3.18332300214844,4.35244602967056,5.1526835009997,4.83292325259846,3.22518761291397,4.81839196293057,3.72692616985722,4.17403469196035
"PABPC4",9.27213214477037,8.51354516916743,8.99431225238841,9.49902236930664,8.41868314122495,8.92024304468421,8.37379251926904,8.50811737329457,8.38799420821909,8.43691118606397,8.96393323336268,8.6231859912162,7.76877212149981,8.75006506967627,8.41868314122495,8.24761133372331,8.53557675506497,8.3582541202019,9.41497925851087,8.41704318208974,8.73147347252644,8.40402375098571
"TNRC6A",7.6380968859048,7.57215000749851,7.8880337408768,7.93822088469245,7.59814446035698,8.02259224832086,7.89971060542137,6.90939508840176,7.23090215864472,7.97990790606536,6.91996077223161,7.8130747802336,7.22911754211788,7.6766962338577,7.14462944469871,7.30219618245659,7.61777462559778,7.4507643990525,7.3333837840454,7.45413811220236,7.84515016866875,7.97555522749432
"RBM27",7.32724528473073,6.80126383148125,6.73419042463012,6.99136267798909,7.09020423555086,7.25196239084447,7.18247992039001,7.26019688227578,7.34205502140794,6.64876844412333,6.65301272824716,7.19490136770882,6.39554782334324,7.08338360255879,6.68975496004554,6.52373454425168,6.61616484258981,6.45175023859115,6.38057734629971,7.52991364840764,7.48784623663488,6.36335806301395
"HNRNPC",7.83664867941553,8.34904939136282,8.23938254187992,7.71058068880185,7.29833361508373,7.62559254181555,8.02143564664512,7.77331560365548,6.71957585764854,7.6278423483066,8.26287650244971,7.43053820964792,7.67186802207124,7.57747052334307,8.53186856005419,7.92782454659572,8.18618628720141,8.13688038988505,7.83664867941553,7.44188690125584,7.17333205729337,7.58835077679967
"HNRNPH3",7.6020181547512,7.61777462559778,7.90280048381605,7.86337596977469,7.75970540318241,9.12759455212463,9.01305685448329,8.58910658050411,7.44732003611649,8.52449605975358,8.10050327083418,8.57349455319905,8.67140516186256,8.56963234350554,7.70479734984635,7.68496908762775,7.61282415383265,7.95051582925521,8.32641193373887,7.26249065324088,7.52991364840764,8.35979677658541
"SETD1A",7.14133423911716,6.04759895378972,7.28924502503006,7.90280048381605,7.6831953477183,7.19312467317929,6.76627581474305,6.69316663842818,7.20878029258455,6.72689297704331,6.45211247373271,7.08133378781734,6.6377445564817,6.9138611407387,6.23513423809557,6.38762651701561,6.4570815671286,6.57149493124146,6.88408974226393,7.56839333332316,7.53571562074477,6.5485267163826
"CIRBP",7.38566215113147,8.2044866276142,7.69744136057868,6.14237506347079,5.90223608263587,7.80674213830608,7.8094790374477,7.06972623116601,6.93825018423786,7.6687404546098,7.21773151553682,6.80541965827023,7.91295816286728,6.69277088714391,7.28122529171109,7.6766962338577,7.65445933949947,7.12890170820125,6.78800441683704,7.49215237478331,6.62147607414532,7.35467830635564
"HNRNPM",7.62088069049258,7.42599032879113,7.48715477054755,8.00455198714142,7.37073126722833,8.29124877508405,8.49379489294294,8.2258168512817,7.35838994093637,8.14555661816137,7.16891396263557,8.01226897905649,8.41704318208974,8.09337885100639,7.07446801815631,8.0910148559136,7.58274256910832,7.38826810166163,7.6521212056087,7.29833361508373,7.89010807549205,7.94345606975376
"TRMT2A",5.65547691632075,5.62609968632,5.4221584566294,5.87843479401913,5.68605202081509,4.65308601106472,3.74016304939833,5.04611212429157,5.958779098238,6.0048337762175,5.5726139562309,5.5349374128515,4.78823875525538,6.2984356435319,6.275159909592,5.35942782578892,5.07126221578376,5.81243988492792,5.69432379042877,5.17345036574638,5.6149233103388,6.15755415039665
"SF3A1",7.07875098249712,7.76239649952221,6.92697471003939,7.74835918880162,6.63976051085842,7.34330016160321,6.95892996502367,7.29513680593943,7.3340265298765,7.23625098717605,6.89994956771627,7.03805046420599,7.18074867304901,6.89472124127486,7.08084352778649,6.99432671459865,6.92135834529132,6.98994158554666,7.44455094019957,7.39078851434493,7.5063038662812,7.10115468114974
"SNRPD3",4.88643970502918,5.31450892150956,4.66245022623201,4.97367788412285,3.81215262859097,4.80858071821587,5.79459363891941,6.38572805692686,5.56565939734358,4.78791162985942,4.94840885796149,5.22840773679693,6.37270399122305,5.61271976406314,5.88373207375779,4.40883285998947,4.81972265504034,5.81334636099939,4.84464622182665,4.92944519779364,5.61103264469158,4.61627941545124
"POLDIP3",6.84990373652418,7.22746054182887,6.67544903785187,7.03113102798693,5.12021457623718,6.31720129048535,7.07073363936351,7.13975672609442,6.46841058665737,6.8704230612627,6.57510453703845,6.59058021368565,7.25492902066124,6.97732151138799,7.5633486163525,6.85820069588007,6.42348752649651,6.61447175234657,6.04352047312707,7.1656318474395,7.18644040783089,6.80995766553228
"ZMAT5",1.25057935183061,2.56151856357955,1.1405507220782,1.92823793499006,-0.760154282376531,0.100720787515642,-2.20165596620407,0.143300195637152,0.400299033582663,0.479468374002458,2.28185402328898,-0.597877715256851,1.7458367312933,0.769501726877342,1.89272887249846,1.68069154095377,1.77222183578305,1.52358566384063,1.08597810159583,1.60272446098544,1.38983066158944,1.45354705921169
"RBFOX2",6.67668008246029,7.38826810166163,6.95504010603918,7.1694382545426,6.33009453220275,6.70936908087752,7.60359664515221,6.82631923400978,6.67993848686768,7.08599298628287,6.52140906771874,6.93328407637486,7.26193534844455,7.30768544462056,7.74489664823683,6.8163767122467,7.20582382103693,6.99377107934742,7.24028525885362,6.72042685045451,6.337079630528,7.6318669980343
"ZC3H7B",6.52258796532555,7.09840989105522,5.69974868987366,6.61780631813529,5.41059878355187,5.20815068381117,5.68921217979534,6.38875092024924,5.89971167191415,6.09150237440625,5.03527041405412,5.79521770889584,6.33373236985689,6.59261617519061,6.17169572403069,5.93753723490537,5.77415943562578,5.81686470904474,5.80944048113367,6.52839733183006,6.51406823425475,6.31827674828463
"RBM23",6.32820603687674,6.45367014937129,6.26211875694839,6.22502098156431,6.13095274868197,5.17945585209564,6.0730824753977,5.49506938018327,5.78160691739632,5.98642149724473,6.38313664002641,5.81718619935952,5.75141368145389,5.91309373977126,5.41403037958137,6.31096159705152,6.64305002849268,6.34112333911496,5.89000357473829,5.68983805015863,5.3616360624563,6.04894989399212
"SRSF5",8.07812330100565,8.32641193373887,8.60298693196391,7.78488040035916,8.48319441120164,9.61059971936258,8.60498700533809,8.44194360967353,7.96499177439948,9.00051609732437,7.92062862737855,8.41051133028044,8.50451621902301,7.78847932090174,8.18748251952093,8.54867283454494,8.62523052329522,8.58126763134132,7.82495284234847,8.24074929918569,7.45812697895074,8.21110380377058
"ZC3H14",7.29104041785288,7.47535378264458,7.38360310483924,6.70584430863674,8.79335594489407,7.99704101513309,7.38501131538841,7.43715793125697,7.58677731517124,7.40143599930471,7.03530615175749,7.51330587835274,7.18413172044188,8.24898943145058,7.13769613735232,7.18074867304901,7.75700631910145,7.44055344707811,7.36095581718295,8.22986726741779,7.25313752107244,7.48146004163263
"ACIN1",7.77246227659362,8.0748464603896,7.97124168456205,7.89678265768287,8.02489160183918,7.91771267427764,8.12583189447428,7.54019090790956,7.33029402969465,8.38799420821909,8.23529346440232,7.89103015641751,7.62559254181555,8.006964502731,8.14431265125931,7.98428227212471,8.19007997672628,7.87892714091339,7.41187577868956,7.54449027321879,7.06922786254725,8.41868314122495
"PABPN1",6.85864790706838,6.80223330412332,6.5436969863693,6.09390126168361,5.84672287378699,8.41214011663097,7.06643555273797,7.27636215466259,5.57200462272485,7.09840989105522,7.14028760520077,6.89854954200837,7.2146679713802,7.29903878591705,6.61657814947758,6.53662093882304,6.76223217238813,6.56377546754488,6.0730824753977,5.64409218495152,5.33685398724297,7.44732003611649
"PABPC1L",6.70543281605119,6.28735291153219,7.12890170820125,6.39063187744901,7.15736456948785,7.22967166249428,5.77568421395722,6.05811637651103,6.28956980315827,5.83460632734695,6.59875939532605,7.60739479684824,5.40402385267424,5.37185329196668,6.15402805890565,5.89223045810401,6.45595190290642,5.78440990176311,5.81910596768787,5.86159676732347,7.07396448835122,5.45004459443051
"CELF4",3.96309443171147,2.69771447166549,4.06547693681582,4.52183827295255,3.26905249233709,3.97316375902224,4.39776279214582,4.95637407239017,3.80008563339981,1.26220396568464,3.6859311873458,4.51692585698826,3.18975639450443,3.36584971009788,1.46910347617846,3.09371203359761,3.03341864415891,3.69220105206046,4.6990430681398,3.72345512843529,4.09150643698299,1.73925188976602
"CSTF2",5.14289302760938,4.68587172295763,5.0270484481498,4.5613464962104,3.95174146679368,5.18636018655299,4.25162814481745,4.75750765864033,5.02799463155689,4.97854009105637,4.78216004917998,5.25516464626035,5.23342256632788,5.6315621747286,4.25914442901366,4.61119226809554,4.89384291218372,4.81082649643607,5.63124820034123,4.93458092794187,5.65038472476929,5.11394931527439
"ZC3H12B",5.99472654633271,4.45523705235034,5.18138367030445,6.30025832768724,6.14167206496138,5.19720140072909,3.70379587364137,4.41194657416677,4.10570501487715,4.98882154679325,3.656523755484,4.32454149953393,4.1385289744324,3.41094622842737,4.24573557610938,3.87348312585701,4.5993287835608,5.49415244631626,6.52058487839689,4.16512283057302,6.18123620218528,4.90252535641476
