"Rownames"	"R0.1.1"	"R0.2.1"	"R0.3.1"	"R0.5.1"	"R0.6.1"	"R0.7.1"	"R0.8.1"	"R0.9.1"	"R0.10.1"	"PR.2.1"	"PR.3.1"	"PR.4.1"	"PR.5.1"	"PR.7.1"	"PR.8.1"	"PR.9.1"	"PR.10.1"	"ER.1.1"	"ER.5.1"	"ER.6.1"	"ER.7.1"	"ER.10.1"
"144"	"POU5F2"	1.73244304588022	1.79249051169437	-0.0414192097092485	1.36982004686354	-0.179446578373358	0.174339417137871	-0.55751101108353	-0.575591345431539	-0.0208173813745365	2.8046288642091	1.8335431373674	1.76134449303513	1.11601497951038	2.01352220003302	1.29705992770964	1.49698331507221	1.36165461434173	0.19557880241947	1.64683771044792	1.32674252621906	0.723015699327719	2.35123888797185
"145"	"MAMDC2"	4.51343909396949	4.63251299844671	4.27596395228037	2.73027963435033	2.92045877943332	3.1336269469475	2.9566958986557	4.74826982709517	5.18104431293922	2.79572346252693	1.55435968590475	2.54742688250687	3.27071829648714	3.49017417218916	1.23552229714101	3.41639612602969	2.86280292189498	3.27227346641868	3.05947251961955	2.68945963311854	2.79372253982637	3.10044281176558
"146"	"KLF15"	5.14227169296385	4.98140602448967	3.95548338305375	4.5266999099372	4.38014003860214	5.81785037879416	2.65411986253824	4.66308434477491	4.31421654227419	3.49263241219376	2.64431421918327	5.15425893313859	3.67616579863132	3.99158224625868	2.05725590153567	2.08381016828105	2.29418542784077	3.96545357315193	2.37693178294208	3.09878508752653	4.32130071420643	2.10055469469533
"147"	"TRBV7-5"	6.79818366981834	6.06155145892225	5.8912645975751	6.01217855096187	5.89255636450177	6.03345634782973	5.97558854546292	6.6816182020432	8.4024086962347	3.49865261829989	-0.254130307138666	7.62869296057707	5.55904332636083	0.408324552018252	1.61998964064377	6.67130679684672	6.85538794010826	1.90900521171054	1.75039979742886	5.8300567320566	3.4691552989163	2.17883361234199
"148"	"LINC02649"	1.44112898290793	0.488976344344974	1.47930159387625	1.48071953068231	-0.200429435310006	1.06380581442558	-1.21342871611815	-0.800017185975006	-1.16894085490828	1.81271265695712	4.01015031032211	2.16661225574586	1.54843221438653	1.83153269432676	3.18053526723449	0.517696682750979	0.377726762945009	2.5305367760501	1.67932816030215	2.80825478551287	-0.208446373438202	1.91725496985229
"149"	"MARCHF3"	0.94230385418595	2.31622343092456	0.945883928049875	0.704858863598346	0.589887416711147	0.618728125787395	1.80752594825056	0.38510208418632	1.07387099128335	3.5259206437644	4.78665074648194	1.83965968712757	2.10841327026028	1.88573433437156	3.61614717161934	3.27813106806892	2.48032585579626	0.0263346925897201	1.94713300443905	3.52775739391462	0.725077551256069	2.82939591535404
"150"	"BCKDK"	6.82357989366309	5.94516916220256	6.57671124978759	6.14132225152981	4.75491281965184	4.56765333385981	4.48312052356309	4.7020667693713	5.63416897823985	6.27404614710464	7.93283726136848	6.13582174495717	5.78256070033978	6.46841058665737	7.20279306149453	6.48657602507963	6.22914600715023	6.67420147860441	5.81624450317129	6.90179766042742	6.61657814947758	6.53701592364887
"151"	"GATA1"	1.89866456934971	0.981870992575402	4.75913880041516	1.87646296449656	6.83855943488205	5.46828062498917	5.32166578087556	2.27851111806559	3.32498495792769	0.975000249927433	1.32397710589312	1.29705992770964	1.28731782701229	2.73831087619697	0.618728125787395	-0.361265727982854	1.47301396876578	2.54671357810862	2.36896751810975	1.82814494923178	3.38203685033814	1.88774238547203
"152"	"SOX5"	6.57188705583063	5.057284341697	6.50897958353688	7.40809015983677	5.15111170429088	5.90452836390919	6.21209932573338	4.91619884829668	5.78440990176311	4.00578372427273	5.253922225403	5.16369163435092	4.70470332356438	4.6862105553676	2.43826454459289	3.44398054874405	5.88336027976041	4.69508184165638	5.91242606563676	4.48751670264608	5.71534316663554	4.32600996866976
"153"	"CFAP45"	4.00495448934775	2.83704532928836	4.86499360839865	5.46009096233041	5.40654310980588	4.8418158553382	4.45632751315326	2.50995053649607	4.34336101235255	3.11397258091674	2.5002811759103	2.62210596197924	3.08375403899314	3.06605799192183	2.60441652560079	3.84109291357991	3.59493535014492	2.71544435798198	3.55512828115492	4.91422175825139	2.56450183483474	2.25093267200751
"154"	"HOXB2"	3.339168844092	4.15264361118347	5.14039898015477	2.46672284078397	6.52491129041917	7.03209031937275	4.67116806034624	8.52449605975358	6.95458080305197	7.40338002819881	5.7379231544154	9.03868939907169	9.67555914456896	7.71466140697616	7.59129032142639	8.68223327245035	8.83110108392835	6.86155949785099	4.70109501089353	7.89971060542137	6.76001529489817	7.92370078308184
"155"	"FAM78A"	2.95914310145403	2.96899813740023	2.26987945752949	1.43975335326918	2.82939591535404	1.82144925511147	1.27550983424852	3.27863767942807	4.1126647731078	5.98478836240914	4.50503137140932	3.83502743289324	4.00901401581608	4.0777256445338	3.61660438740142	4.35954548976338	2.8102048498694	2.2194727566107	2.91915813889122	3.79045662098445	3.20409499787871	4.69475067955756
"156"	"TGFBI"	5.46229118911207	6.62563776519772	6.69501725918786	3.9559078121052	6.27369952064956	7.20527134766667	7.19549943834689	8.51173240907714	7.50352113091496	7.3254485562921	8.88952314397154	6.76846255650506	9.20666561972291	8.50631506825063	8.92024304468421	9.13120152963359	9.57983369417485	6.06323424722357	7.7241726009907	9.57380773495487	6.68119318881202	9.51572221580348
"157"	"AMBP"	2.38404153035888	2.75019514507856	2.08836990348458	3.71437417036564	5.16775965972829	4.28569817941348	4.71408742747912	3.71219273381092	3.88285135886569	0.655500575533098	1.15970849827227	2.92168052273675	2.41514063485846	2.95150100528379	2.3043248609423	2.55488565184153	2.39657441398987	1.79356258455301	3.7862540393507	2.07443391640551	3.46869043963788	2.07721479787952
"158"	"GJB2"	0.818897479677633	4.18728266757798	3.2311818319757	-1.08003029175345	3.34438319024591	3.91829697764888	2.24600158601214	6.03540117040753	5.50295366637733	3.89332843051823	5.35879499315288	4.61490691611634	7.46992780265611	5.92107465417718	6.77968465052685	5.99076316498359	7.24671372483252	3.22459979159391	5.40084095288171	5.88103080784437	3.16386769164776	8.86249085614468
"159"	"OR7E154P"	5.41462555483343	5.32135455846156	5.21421792109566	5.85994458123116	4.14881574886424	4.37239199859565	5.32416705649425	2.89261344230117	3.45182316866702	-0.592376908632441	2.09032652505785	2.40330647578201	4.78476106769021	0.922373800033236	1.05086249838605	-0.0728250682684504	0.782907544451874	5.29752833536901	5.33467752170448	2.42910012078234	1.10503367369187	5.00324967546346
"160"	"CIMIP2B"	4.08995729894342	4.38882359900959	5.36104123506099	5.35102981477902	6.47273023232621	5.84219597517665	4.4718487834337	4.44162582435424	3.85300182291734	4.08758484608788	3.83210360181592	4.03524059443541	4.24609934122164	4.33733132320394	2.64715844518618	3.94153502667916	4.03144430262421	3.20944549305898	4.15526342165075	5.18901060723513	3.30784033895956	3.54419404294695
"161"	"FRMD1"	0.375113931936994	-2.24037028023166	2.37304921050161	-0.356849722354192	2.69847818676561	2.2058309537656	3.46776188797057	3.08262649814335	1.12877652277594	-0.766366214402852	-1.70206300479178	-0.0619742696641401	1.20726071104435	-2.9894303906846	0.287641185889015	-2.12066391491435	-2.44708338555486	-1.33081442093857	-1.7867928584488	-0.0175290687985283	0.880596671785126	1.27700242781266
"162"	"LHFPL2"	5.40207020224603	5.32353730006355	5.43735512296061	4.00336520832486	4.74560985174614	3.91247530296287	4.16403171691564	5.0496244948991	5.73566392806574	5.93461782593881	7.37727259349488	5.40050667798726	5.6193685745889	6.02413510635084	6.9636909338489	6.56741394070214	5.87351048355068	4.72494121209462	5.07028475594763	5.69337559482086	5.85928202917957	5.26362466890014
"163"	"RNF39"	6.05126189527408	4.11386455367965	5.16650515209499	6.6377445564817	6.64876844412333	7.16835364832481	6.189340976001	5.52900912691335	5.06077151764104	4.09356988057546	5.20059361547817	4.78377948843689	2.87482587888384	4.42541001973821	4.00976102910417	4.54040048907041	4.82553169946787	5.14582047071928	5.25421671230278	5.53623703264484	5.88299053345829	3.49592531402257
"164"	"ADAMTS17"	4.66848797142752	3.3840669022408	3.8671142220723	2.68738841675625	4.26097572681797	2.14089679749719	3.94853632296013	3.45134161583363	4.18911562359243	2.85275156008503	3.02866827457708	2.0697551702501	2.65058223908692	2.53948268038701	2.36580124999224	1.81939433932073	2.16837237883059	3.41590848518449	2.70870245056186	4.18949184026195	2.37138877744533	1.72601985374647
"165"	"LOC100421402"	5.41682732092298	4.81018851126761	4.40273535945	5.03782115437571	7.12357309358511	7.13384711926828	6.78800441683704	5.95507353072248	4.92780419514689	4.46510360372913	3.7585079035914	5.09877259069088	4.68191087268469	5.92573408412372	3.91409618139428	4.20309645579437	4.11303703031974	4.56406254206911	5.46040572608603	4.50365723723389	4.59126714765553	4.68760649309063
"166"	"PELO"	4.23063966942504	4.56470309668982	3.94721655841506	4.01582029431769	1.8064452077491	3.21102874948679	4.77159700713706	4.33980826074978	3.99068000178882	5.66292762070375	6.20538988116519	4.70574355052419	5.72491689365774	5.62773815059123	5.5060826464075	4.51246367741019	4.67658786963099	4.78248949035443	4.01173059458727	4.28497589365139	3.66534367166556	6.08628200713801
"167"	"LY86"	1.87646296449656	1.80211605093341	1.5943300299796	0.00626953388674778	0.415890912466116	1.29431848030435	-1.09001339499805	1.17212553360544	2.07999031681955	3.66356428299456	3.920330429242	2.75161390461773	3.19249864729924	2.34015465303615	2.1120026409202	3.80305342880347	1.65731802279836	0.898772161806413	0.375113931936994	2.21607155217644	1.82814494923178	3.4188653960884
"168"	"MGST1"	0.425627128802748	0.303816673743756	2.5524367971605	3.56572725483297	3.92420711654404	1.39244555857888	3.18869704634116	0.0939681999401305	-1.04318933682149	3.58654292258286	4.03649739977812	3.29158843813121	4.9041416446638	3.39982074347038	3.09988965418772	2.98147257431532	3.06426482592709	4.84593135359833	3.25514826169634	1.6149643098548	1.84188586359552	4.07975486396706
"169"	"TNFAIP8"	2.49639867102463	1.3097275887359	1.00721223115176	2.4261158993457	0.165399908637277	0.448250234838853	1.86207319640235	1.19830545851904	1.68994918391548	3.55419197249622	3.65786158989564	1.76788299978429	2.68542085553631	2.01443805256276	3.04662418802705	3.36930280431603	1.6642081801943	1.59795931479243	1.7549658853998	3.58050292865031	1.65731802279836	2.4562216251747
"170"	"CPLX1"	2.25784820806401	1.1405507220782	2.13365472564311	2.13365472564311	2.24762883952529	2.888873184558	1.35773782371053	2.54598065370689	1.77576086626792	3.70471357059384	2.57560375536829	4.02700819793005	2.62210596197924	2.79237785911606	1.62956874665954	3.32601070583722	2.97908248740934	4.99397444591259	4.84339426469684	2.23364665016409	2.53726868813469	3.35072787451248
"171"	"PLAG1"	6.21005127731042	5.34788133363961	6.12096373768409	7.06290630534418	6.43622360562078	6.80585307883551	8.88678255203214	5.77192545591071	5.71630485000794	4.01338141014583	7.31134039639293	5.5726139562309	4.18419808528755	4.85081616589116	5.74305424994853	4.45632751315326	5.07219316683478	4.79480348459854	1.37120498528737	5.81009749252525	5.51254916400548	3.70515246675511
"172"	"AQP5"	4.64430297646093	5.6482423320682	4.78441737126313	3.66576091731101	5.06493416576788	5.04803743334708	4.31163593312908	6.07450608208002	5.12715962834784	3.06241532424605	5.19056169435838	2.45179647275209	0.609684495134585	-0.858402625229854	0.186537230832434	1.08597810159583	4.82358002851098	5.06996671874772	3.60290671199096	2.92776859227216	5.64570515540434	-0.0619742696641401
"173"	"ADAM32"	5.32764454460593	1.88265421253334	4.56698634199359	2.92482583431471	3.68507036617311	4.02547708208864	4.51913724311093	3.50728068657099	3.9587894507381	1.62843296698244	2.69153847585592	2.71000280216365	2.14002527660049	3.18546195724777	2.80211895310803	1.8304800734635	2.67796245043554	2.57639730223137	2.79172741007891	4.11538945189149	3.68361778288572	2.01443805256276
"174"	"PDZRN4"	-0.279090948547887	1.20281062411013	1.41121916535622	3.80464626342571	1.76240981529927	1.4995052075157	1.96958885428021	0.628019496978381	0.680488126473366	-0.283263044637839	-1.68223510750902	-1.46055107936957	2.3904218427016	0.56714392765539	-1.23597683562533	-0.760154282376531	-0.497746818052861	0.623627379640306	1.89668051674858	-1.283293932688	-0.348061773164233	-0.445602901926762
"175"	"SRRM1P1"	5.4122046201386	5.13635854886949	4.37204638903503	5.0429025775161	7.32303314287743	7.76148245952023	7.21829354043709	6.25673928752569	6.09658564331198	5.22275605180167	5.11611260955844	5.23190995414538	5.35222704789299	4.92780419514689	3.86458726573369	4.35417990097751	4.19978946858328	5.30919437091575	5.02926295421626	4.63110335073008	5.78028723420153	4.88901880665334
"176"	"ADAM12"	3.30843180480337	6.09042118590475	5.11611260955844	3.97592970895199	3.32397430995235	4.49955630432857	5.38440061110529	5.34913340716936	6.05540105827999	5.66103573723634	5.03051335301472	5.51072562232882	6.94493455367839	6.92947764026068	6.55206823766754	8.30283030947545	7.5905793772023	4.96761471491954	5.9637202245785	6.95269759942585	4.21560514928396	8.11248715487355
"177"	"MS4A4A"	2.68607528409832	3.4188653960884	3.03450849568346	0.605570841227542	1.77222183578305	3.17943656261152	2.40081288748019	2.20755518416781	2.53206051255707	6.23513423809557	6.48140928183228	3.87545537808948	4.58715985293105	4.32130071420643	4.854136139423	5.14614332183799	3.09878508752653	2.39205540049027	1.65018902578986	3.67116409469347	2.12445273762334	6.36560437343854
"178"	"TMEM198"	4.14653051027229	4.51278495748897	4.36097791393258	4.67317129146483	5.33372776465982	4.64396412133003	5.21298163755735	2.77333286245806	3.06659909328332	2.78124941186361	3.65341290759676	4.460871527071	2.76798133903537	2.28435348043628	3.67116409469347	3.15984245795653	3.7837672453975	3.30895328367634	3.96784176743	2.49192605888895	3.24721530628553	3.29921634278188
"179"	"NFATC1"	4.13512664100473	4.24647536350566	3.35573284935771	1.15648622575169	2.80953017516928	2.38568645693102	3.35625793789186	3.08489569779907	3.47750311195749	5.10160264014052	4.61048537530376	4.23443841433043	3.77861399989048	3.94807776248735	3.8467550526532	4.11696188387857	3.67616579863132	4.75027594282578	7.26193534844455	4.53489033768564	3.20781347178142	4.27081741640369
"180"	"VWA2"	4.81972265504034	2.32182280653369	2.26811457525573	4.86895741013771	4.37703037340025	5.53122623650128	4.32897013131124	4.06816741360773	3.52062177686878	1.47169237588068	0.536647020113797	4.25090603805202	3.04493635759296	3.48427869511124	0.820766723962222	1.22654092942672	2.37380135621474	3.7261083423088	4.10348789404892	1.64468622580675	2.41271230916901	2.60022377803079
"181"	"ASPDH"	2.02202006047846	1.73362341973787	1.53014352922502	3.75681850907566	4.44335544595084	5.03973620982156	5.37655265518378	4.12868790842627	3.41788398254802	3.61015059232415	2.66560219072625	3.73048776318232	2.89070932893545	1.51958623466425	0.425627128802748	0.346895768283054	1.36564504913803	2.00319061551616	1.07043747548214	1.3820256011123	1.75916054942535	1.6149643098548
"182"	"EQTN"	0.983748822033555	1.5677528468683	2.81659632336115	2.15853277567559	3.34073577720605	2.25258829141908	0.767417846625853	1.94419482086672	2.18415580230665	0.493810788700018	1.17989246267363	2.37455194253651	1.00395025498839	0.159187951683393	0.676461528098299	0.755787259324689	1.1405507220782	0.665970189261985	2.11018440583143	0.0939681999401305	0.852540409645727	1.42934613112218
"183"	"SNORA70F"	4.53007691012073	3.58563551780184	3.75509715736868	2.08836990348458	2.11992090223697	3.25882746526615	1.17048200694637	4.06816741360773	4.53007691012073	5.14896970297215	4.14193131640185	4.0282103050454	3.57301825805614	4.43851301583017	6.90370723046826	5.61586624908716	4.81675725533673	3.95133413700923	4.65744302814912	3.84630795886484	3.65469554570185	5.25644088335793
"184"	"SAXO5"	2.20400533101313	0.88443471971751	0.749320005621543	3.24185481839764	2.79507291696369	2.01159909383768	-1.04318933682149	2.90568035417154	2.63531404333907	-0.827694767852163	-2.0875540542279	2.24340196892525	-2.12066391491435	1.19991911431007	-0.279090948547887	0.649268692787293	0.19557880241947	0.665970189261985	0.63252965459215	1.09715275802199	0.822633245435336	-1.7641738329556
"185"	"PLOD2"	4.7984571595089	5.28601653872735	7.15129093732224	5.70393554678569	5.56157996392082	6.8704230612627	6.59261617519061	5.91341465011303	5.76835077738341	6.41336668311745	9.13846055079079	5.71343021655237	7.64338528309786	7.21712634174648	8.47097599520258	7.04870983165707	8.02027414142238	8.26567738342071	6.65089975691688	7.52709430732854	5.1655908486984	7.22462742991186
"186"	"CREB3L4"	4.41793503895451	4.34930563658744	5.10192871170934	6.64627016893802	6.70361788921353	6.88499991583132	5.44553562981601	4.86895741013771	4.82264373170832	3.50386743233532	4.97242342412433	5.10160264014052	4.21525181666573	4.6078024519671	3.43962279131887	4.05698122594235	4.41127882668512	5.30637758276549	4.91913150318997	4.12422467857907	4.55305149937164	4.14881574886424
"187"	"HNRNPA3P11"	3.56961087099638	2.59156132354975	1.00233655481978	2.51670699703935	4.73601576635916	4.71277152965884	4.91166640998217	4.69508184165638	4.36667704053319	3.2796874549083	1.53014352922502	2.68073934113694	2.74618857969831	1.93737228408992	1.88774238547203	1.88058827661967	2.2221572178598	2.75397726963525	3.04028832058709	1.45738311520058	2.57118360989075	2.94409513830163
"188"	"CSPG5"	2.92718056171061	3.16952658754272	1.37249594137618	4.87378937200881	4.53968739653454	2.72229395480322	1.49327429197828	4.85610003414116	5.67040322832669	-1.29463803572563	2.35203504996245	2.23720557513178	1.67822443382706	1.19533433618734	2.11373900676313	0.780951691558935	1.43846406784191	2.92956592773874	2.38808686307808	2.70600938528351	3.2696507260325	-1.41270076406011
"189"	"TWF2"	3.41094622842737	3.30180561729128	2.8489047369847	3.21520637057368	0.630364865511691	-0.603456348491374	-0.70640866103398	0.435614124411436	1.68407341670134	3.10098671693402	3.99114432173511	0.95647485921079	2.60735560522771	2.58141451096012	4.09356988057546	3.9559078121052	4.07392645216029	3.90797316211652	3.12920659377788	3.46536401547197	2.76402391236749	3.41543373159551
"190"	"UNC79"	1.13367006649514	3.21797748194976	4.45191893172868	4.16809372644447	4.9306986695996	4.84017192281835	3.16846454938012	5.47235863684578	5.2698276345908	1.38072331711336	3.05408652771293	3.11121514322147	1.58461449369413	1.2130193401021	2.48032585579626	2.67863585752534	4.50740899373034	1.87131767798998	2.93605745986983	2.18859537301505	4.26754164072434	1.32536215944996
"191"	"RUFY4"	1.84546564675231	1.89370582220522	1.32126749882798	0.57166089080204	4.14462574504077	4.12082804264228	3.10827730185102	1.8743310657641	1.05247408465535	0.219146503511851	1.26781241377862	2.76211805869992	1.8702729370878	1.13028361519071	0.244858700423092	0.460446529750606	-2.66292921730505	0.859960894152981	-1.72131053459146	0.796364672662414	1.02079673657606	-1.93383884862728
"192"	"LOX"	2.85085460562582	5.24691172693117	5.68791544986852	3.98905274641987	4.49784108797712	1.52094410186112	7.08441421295927	5.42340445485137	6.04759895378972	6.46841058665737	9.39029439118765	5.56726859140246	6.88228707630843	5.73921352228177	9.08543509181573	7.11108180701969	7.76148245952023	5.05759691037286	6.09626601547913	7.80761656668848	3.90142614951382	7.34082543061243
"193"	"HOXA4"	2.56303053518355	4.96922827041453	0.428428375793823	1.47169237588068	1.7538565472	3.28122714372456	1.11123623964218	5.72872726730413	4.79715784976944	4.73027459561406	3.07296658307666	4.41793503895451	5.23312821354773	2.4314957921723	5.8606093487782	5.75541129809772	3.71665112680027	6.44375815330993	4.54138626158435	6.61533980034038	7.7241726009907	4.83260355347678
"194"	"ZNF467"	5.09282923558017	5.97701898208684	6.66838596476524	6.45520300651009	5.54574843398692	6.78144841144321	7.11924812336056	7.1578990816114	7.47204554575121	5.39292012337305	4.8362336964179	5.67140515205542	6.27701204037749	6.30654900046771	4.08131622029682	5.54799582509812	5.46766631383863	4.7043932036785	4.03373252271329	6.54096405924467	6.27627764913645	4.60343164095803
"195"	"SLC2A5"	1.41121916535622	2.56229940058019	1.64013337527817	-0.435428715968015	3.54047488560227	3.0409167547342	0.198675128269278	2.16300591721313	2.42995538496639	3.33124339224733	6.69672729237829	2.60665338724068	2.23897579762794	3.54647637621542	5.19469515537822	4.0839982401061	3.24235400348926	2.91551869294143	2.3793117850238	3.0086646652381	2.66155128061575	3.25882746526615
"196"	"CA14"	2.89011592125122	3.02004478456335	3.89855650974134	5.36968630872593	5.30949344817909	4.56804183570132	3.63743996528812	2.63260330636932	3.35167710885147	2.75468679015464	3.18817949048632	3.29667088207276	1.27061160931508	2.65058223908692	1.77806032340232	2.77606288996677	2.94216001722745	3.42928956860282	3.17838294471716	3.20726267240751	3.25088698896518	2.0546213734961
"197"	"MSC-AS1"	0.76356410213628	1.13028361519071	0.557954570376817	0.618728125787395	-2.05571611168449	-2.24037028023166	-2.9894303906846	-0.937249937558633	-0.597877715256851	1.21015441634242	1.26083262590516	-0.00694035795199444	1.31103729575049	0.503381085715448	1.20566330236503	1.01765124287999	1.49827326940083	0.539071260811696	0.531958529588041	0.207278406692778	-0.58124154868928	1.13367006649514
"198"	"RP1"	4.71408742747912	4.49532971111535	5.12149879652946	5.85267495675595	4.93263130387892	6.24667780141473	3.58197439728121	2.40248504775543	2.35123888797185	1.99606849552647	2.87867109513649	3.35024887356271	2.45103660969755	4.8754166066571	1.14490384608816	2.00597902390981	3.86124185587633	4.61931163360369	3.15494470904125	2.72891154955402	1.6149643098548	1.50324459923914
"199"	"SPAG8"	4.91455018652674	4.12272239270286	6.03540117040753	5.38969598883609	6.8704230612627	6.14059109978467	5.01530261385849	5.24624903686473	5.72839625621865	5.08616633452676	3.14429687919712	5.64441190898709	5.28848816631379	4.28787469039119	3.68320559929665	4.66770865059266	4.25986893408775	4.0765545356168	4.89733387910493	4.51586589050037	4.97432283438732	3.00158469475201
"200"	"ACOT1"	1.05562913897208	1.28590987491022	2.83243798873001	3.01278838908469	1.82262677064728	0.800143658839648	3.30483629928846	0.493810788700018	2.84694675269901	3.06182760542026	1.95810690478893	2.09398205816419	3.91501759205511	3.33466928502983	3.91546484169236	2.39508281279409	3.9666428590186	3.78960702788807	2.72953564030868	2.50257334386401	3.20300520144617	3.39929243933973
"201"	"PLS3"	6.09425360638954	6.60322842743359	6.79861753951511	4.78049674479004	5.11518561828038	4.38154133649377	7.51261981442559	6.69151820459929	5.57392499293808	8.55055882904697	5.82144481224789	6.98586864869475	8.49201983485475	6.69103874216441	7.65835287898514	8.2044866276142	8.25175136532859	6.89378549968859	5.83525146274443	8.31455011007768	5.59412786466014	8.58714060166137
"202"	"CDKN2B"	2.888873184558	3.99158224625868	3.24666925784795	0.831821895722954	2.51742932381294	0.420747004391355	1.64135103835073	2.14262356257758	1.98832110784614	2.00222583009292	2.27171851254237	2.94274031504896	3.66980622117901	3.71946968008375	4.10993884064111	3.94807776248735	4.72429347798711	3.59628592328923	4.1253412811322	4.1126647731078	2.04531654632777	3.92459821036423
"203"	"IL17RE"	5.36813577733384	3.52685528584554	3.67116409469347	3.88044224742268	6.65342993823732	5.67263485072565	5.36782552612234	4.79715784976944	5.06747366855371	3.44555274089989	3.11862338936115	4.3548636827482	3.81126685240921	3.81081500961865	4.1362818269208	2.95395299456453	3.2311818319757	5.27269217398274	3.38504714859903	4.23631010652215	4.35067657824261	3.00102362906829
"204"	"NRG2"	1.05086249838605	1.46910347617846	-0.786327448352223	1.19679334783051	1.30263270457896	1.64576638969196	-1.85782167677334	1.50077812623407	2.26811457525573	0.997357059326258	-0.406113315945607	-0.68202683355443	-0.323974533319426	-0.969616479455816	0.555792623625758	-1.81021386637458	-1.7867928584488	-0.772573149773542	-0.906269471483004	-0.455015853782661	0.35700920009755	-0.220050019308529
"205"	"SLC24A5"	3.06605799192183	2.37693178294208	2.27682991188091	3.05185446858886	1.80314358122102	3.88084947830203	2.55856167310327	3.98824796705741	3.21049651626713	1.00395025498839	1.72280147412931	1.52899395640332	1.17212553360544	2.03471494583054	0.0613577824271747	0.975000249927433	2.27603363397919	3.23655125250023	2.98773780613159	2.41351575087234	2.61164400482013	-0.291939688446593
"206"	"LINC03041"	-0.546767789022151	-1.38294023592472	1.26083262590516	1.37528186889244	0.880596671785126	-0.440512596179961	0.0515788733195013	-0.953202622706043	-0.406113315945607	-1.48972271660889	-1.09969101333732	-1.62491773568843	-1.85782167677334	-1.44667859910407	-0.592376908632441	0.292891327720441	-1.0120800701268	-2.12066391491435	-0.386648042845436	-1.7867928584488	-0.68202683355443	-0.575591345431539
"207"	"NALF1"	-0.00369684287418437	1.32674252621906	0.729140700487452	-0.94474460973065	1.36037193399766	3.50154574587111	-0.850473232246567	3.23329658964963	2.37693178294208	3.94396948331933	2.10744450443673	3.54047488560227	4.23517389809832	3.13707619519878	5.61906198464059	3.52112248078656	3.89535071949443	2.1056209769957	1.36564504913803	2.80750212019653	0.113531484608527	4.09962980514171
"208"	"OVCH1"	0.682594836605082	1.5967914646816	1.03741286942234	1.6607945974448	4.33839985684335	3.99520186320599	3.39213363379954	3.16109731193365	2.80825478551287	1.86528004583781	0.875148048060288	2.84194986250613	0.510388667856217	1.10176388245046	-0.101838956683613	0.667995867619179	0.897053107487278	1.20424400908482	-0.224737928843637	2.42838171785923	1.17666471747521	1.41647391285464
"209"	"TMPRSS6"	2.64571968889846	-0.279090948547887	2.22118913869962	2.73643648860884	3.78113909661896	4.46653881325776	3.50154574587111	1.74367075866481	2.4811779237383	1.54957179307847	1.68641716390797	1.19067997161824	1.4217672971136	-0.167532009255469	1.96863123632897	-0.328307921097631	0.192704340526539	2.33760430384861	1.26509391975641	1.60388627913466	2.21687335575348	0.168341861402022
"210"	"TMPRSS11A"	-0.187772376156199	1.14342585699019	1.2580133530906	2.63882279395644	1.5677528468683	1.15492843774042	-0.212179866629932	1.30561593864957	1.45738311520058	-0.0310160522965246	-0.333254328983696	1.34226886128705	-0.094402814869138	-0.445602901926762	-0.296226315911539	-1.7867928584488	0.585351512815011	-0.171325081531173	1.24010582351998	-0.386648042845436	0.484306231457117	0.265052536560204
"211"	"WIPF3"	4.66380548911016	4.71342520104339	4.01212732903426	3.51728857419751	3.10612096606174	3.27071829648714	2.74037420601466	1.63766020436422	1.52229075738471	0.484306231457117	2.11465289955285	-0.0310160522965246	1.92326064911086	0.931446630222487	2.23530536013061	1.99606849552647	0.935069025919997	3.11121514322147	3.0443846305239	3.06717347137585	2.76594306898798	1.45487500496087
"212"	"HMOX1"	4.87931601414648	5.84219597517665	5.23711262229148	3.08316259976642	4.10231853672189	3.92332674783344	5.33308824205116	4.3376850609925	4.94129934154015	6.27221753981073	10.2768929104685	4.47927755493038	6.14025951087065	7.97022686037875	6.82585600476905	6.48863600355997	5.29719601283291	6.49252030455867	4.8418158553382	5.88898924400986	4.72463304966334	6.04692272168909
"213"	"DUSP15"	0.655500575533098	1.58461449369413	2.54671357810862	2.2238918208967	5.44051010077064	4.02351079523815	4.48246465013706	2.30187818982101	3.04148728994215	-0.700062224999159	1.86723510595216	0.501116521768415	-2.15615958114994	-0.793345752848053	1.61622824511395	0.0230610750691724	2.09955994965957	3.26145539583085	1.81939433932073	3.20300520144617	1.37120498528737	0.162398177939017
"214"	"SVEP1"	5.61713826855502	6.56049731721886	4.15681532838223	2.81598316561624	4.13667284272509	4.77477183294766	5.39362069389214	6.16486621089619	3.97592970895199	8.06307295281602	5.30919437091575	7.17276188117295	7.70644391901726	6.33224283307959	6.060877159553	7.84606667902871	7.57060690073172	4.44606359599804	5.6697313756169	6.42430223724908	3.98461133283359	7.57820416252031
"215"	"FAP"	1.9252519357367	4.934902175076	4.68453352804136	0.917054904422004	4.18495282225941	3.3573093154946	5.18232161288103	6.39323707777439	5.77287329811217	6.44413418924695	4.18121041268654	6.17067740337932	7.60517115784926	6.27404614710464	6.12027307126275	6.69235814926309	7.27811664114483	4.15644472138748	5.72108631122817	6.01616308558789	4.02983417432436	7.84997756191119
